year,month,day,hour,rainfall_6h,totalCloud,WD,WV,Transformation_3h,dewPoint,visibility,temperature,temperatureChange_24h,transformer_24h,rainfall_ww,rainfall_yc
2019,11,4,14,9999.0,1.0,134.0,11.5,-19.0,-8.7,30.0,6.0,-1.6,-9.0,9999.0,9999.0
2019,11,4,17,9999.0,9.0,138.0,9.9,-3.0,-5.8,29.7,4.0,0.4,-17.0,9999.0,9999.0
2019,11,5,2,9999.0,9999.0,155.0,3.1,-16.0,-4.8,30.0,-2.9,-0.4,-35.0,9999.0,9999.0
2019,11,5,11,9999.0,10.0,324.0,5.2,-1.0,-4.8,30.0,0.8,-4.1,-46.0,9999.0,9999.0
2019,11,5,20,9999.0,8.0,321.0,6.0,13.0,-5.5,30.0,-3.5,-4.4,-34.0,9999.0,9999.0
2019,11,6,20,0.0,10.0,303.0,2.0,15.0,-4.1,30.0,-2.2,1.3,19.0,9999.0,9999.0
2019,11,7,2,0.3,9999.0,127.0,9.8,-10.0,-4.7,30.0,-2.0,2.6,9.0,9999.0,9999.0
2019,11,8,5,9999.0,9999.0,143.0,3.3,-9.0,-4.1,0.7,-3.7,-1.1,11.0,9999.0,9999.0
2019,11,8,8,9999.0,0.0,168.0,1.8,7.0,-5.1,13.5,-4.4,-1.0,15.0,9999.0,9999.0
2019,11,8,23,9999.0,9999.0,13.0,5.9,5.0,-4.5,9.8,-3.8,-2.8,3.0,9999.0,9999.0
2019,11,10,5,9999.0,9999.0,172.0,2.1,-8.0,-18.1,30.0,-5.4,0.3,11.0,9999.0,9999.0
2019,11,10,8,9999.0,0.0,140.0,2.3,-1.0,-19.0,30.0,-5.6,0.3,2.0,9999.0,9999.0
2019,11,11,14,9999.0,4.0,322.0,9.0,-12.0,-11.2,30.0,0.5,-3.3,-55.0,9999.0,9999.0
2019,11,11,17,9999.0,1.0,342.0,11.2,10.0,-12.7,30.0,-1.8,-4.9,-33.0,9999.0,9999.0
2019,11,11,20,9999.0,5.0,321.0,6.5,25.0,-12.5,30.0,-5.8,-4.9,-9.0,9999.0,9999.0
2019,11,12,5,9999.0,9999.0,310.0,5.7,-1.0,-14.0,30.0,-6.4,-2.0,38.0,9999.0,9999.0
2019,11,12,20,2.5,10.0,13.0,8.2,27.0,-10.0,30.0,-7.8,-2.0,67.0,0.0,2.9
2019,11,12,23,2.5,9999.0,3.0,9.8,25.0,-12.2,30.0,-9.8,-4.8,81.0,0.8,1.9
2019,11,15,8,9999.0,10.0,308.0,0.9,8.0,-28.9,30.0,-3.5,1.1,-25.0,9999.0,9999.0
2019,11,15,14,9999.0,4.0,156.0,6.5,-17.0,-15.9,30.0,3.3,-0.9,-16.0,9999.0,9999.0
2019,11,15,23,9999.0,9999.0,171.0,6.5,0.0,-13.2,30.0,-5.1,-2.7,-7.0,9999.0,9999.0
2019,11,17,8,0.8,10.0,321.0,11.2,26.0,-18.6,30.0,-16.4,-18.1,80.0,3.4,2.0
2019,11,18,8,9999.0,10.0,136.0,1.0,5.0,-22.9,30.0,-8.4,8.0,5.0,9999.0,9999.0
2019,11,18,23,9999.0,9999.0,163.0,4.8,-1.0,-14.1,30.0,-9.3,2.9,-12.0,9999.0,9999.0
2019,11,19,17,9999.0,10.0,319.0,5.2,5.0,-16.2,30.0,-4.6,0.1,-7.0,9999.0,9999.0
2019,11,19,23,9999.0,9999.0,168.0,4.5,-1.0,-15.6,30.0,-6.9,2.4,-2.0,9999.0,9999.0
2019,11,21,5,9999.0,9999.0,10.0,1.0,-14.0,-19.6,30.0,-5.5,2.2,-26.0,9999.0,9999.0
2019,11,22,5,9999.0,9999.0,171.0,2.1,-4.0,-15.3,30.0,-1.1,4.4,-33.0,9999.0,9999.0
2019,11,22,20,9999.0,6.0,295.0,3.3,18.0,-12.8,30.0,-8.5,-7.0,15.0,9999.0,9999.0
2019,11,23,8,9999.0,1.0,336.0,10.0,1.0,-13.7,30.0,-4.0,-1.3,14.0,9999.0,9999.0
2019,11,23,11,9999.0,10.0,7.0,11.4,19.0,-12.5,30.0,-3.6,0.3,29.0,9999.0,9999.0
2019,11,23,17,0.2,10.0,8.0,10.9,21.0,-13.1,30.0,-9.5,-4.7,45.0,9999.0,9999.0
2019,11,23,20,0.3,10.0,321.0,10.9,27.0,-13.6,2.4,-12.0,-3.5,54.0,0.0,0.0
2019,11,23,23,0.1,9999.0,307.0,4.6,9.0,-14.6,30.0,-12.9,-5.9,66.0,9999.0,0.0
2019,11,24,2,9999.0,9999.0,307.0,4.0,8.0,-14.4,30.0,-12.7,-5.2,79.0,9999.0,9999.0
2019,11,24,8,9999.0,10.0,158.0,3.3,11.0,-12.4,30.0,-10.9,-6.9,91.0,9999.0,9999.0
2019,11,24,11,9999.0,10.0,160.0,3.6,8.0,-11.2,30.0,-9.9,-6.3,80.0,9999.0,9999.0
2019,11,24,17,9999.0,0.0,157.0,6.0,-2.0,-9.8,30.0,-5.9,3.6,33.0,9999.0,9999.0
2019,11,24,20,9999.0,0.0,160.0,5.2,7.0,-11.7,30.0,-9.5,2.5,13.0,9999.0,9999.0
2019,11,25,2,9999.0,9999.0,164.0,4.3,-17.0,-12.1,30.0,-9.7,3.0,-27.0,9999.0,9999.0
2019,11,25,5,9999.0,9999.0,221.0,3.7,-23.0,-12.9,30.0,-5.0,6.2,-44.0,9999.0,9999.0
2019,11,25,23,9999.0,9999.0,317.0,4.7,6.0,-15.3,30.0,-5.8,5.9,-41.0,9999.0,9999.0
2019,11,26,8,9999.0,0.0,152.0,3.9,4.0,-17.0,29.3,-7.9,-3.0,5.0,9999.0,9999.0
2019,11,26,23,9999.0,9999.0,2.0,1.0,11.0,-13.5,30.0,-10.7,-4.9,29.0,9999.0,9999.0
2019,11,27,11,9999.0,0.0,161.0,4.0,3.0,-10.3,30.0,-5.1,-4.0,30.0,9999.0,9999.0
2019,11,27,17,9999.0,0.0,160.0,8.0,-1.0,-10.0,30.0,-1.9,7.1,7.0,9999.0,9999.0
2019,11,28,2,9999.0,9999.0,147.0,6.3,-11.0,-11.5,30.0,-8.5,0.3,-21.0,9999.0,9999.0
2019,11,28,23,9999.0,9999.0,311.0,3.6,3.0,-14.1,30.0,-11.9,-6.0,-47.0,9999.0,9999.0
2019,11,29,20,0.2,10.0,317.0,9.3,12.0,-14.8,30.0,-13.2,-7.8,34.0,0.2,0.1
2019,11,30,5,9999.0,9999.0,337.0,7.3,-3.0,-14.9,30.0,-12.5,-0.8,33.0,9999.0,9999.0
2019,11,30,8,0.0,10.0,321.0,5.0,6.0,-15.4,30.0,-13.7,-0.2,33.0,9999.0,9999.0
2019,11,30,20,0.4,10.0,329.0,5.8,16.0,-13.7,30.0,-12.1,1.1,25.0,9999.0,9999.0
2019,12,2,20,9999.0,0.0,130.0,2.0,9.0,-21.7,30.0,-12.7,1.8,-21.0,9999.0,9999.0
2019,12,2,23,9999.0,9999.0,157.0,3.9,0.0,-20.8,30.0,-13.5,1.3,-17.0,9999.0,9999.0
2019,12,3,11,9999.0,0.0,320.0,7.2,12.0,-20.1,30.0,-9.2,0.0,-6.0,9999.0,9999.0
2019,12,3,14,9999.0,0.0,337.0,6.3,-9.0,-19.5,30.0,-6.5,1.3,0.0,9999.0,9999.0
2019,12,4,5,9999.0,9999.0,320.0,1.5,16.0,-20.0,30.0,-13.3,-1.1,19.0,9999.0,9999.0
2019,12,4,17,9999.0,10.0,15.0,7.6,5.0,-23.2,30.0,-6.4,1.6,31.0,9999.0,9999.0
2019,12,5,14,9999.0,8.0,19.0,5.3,-16.0,-17.3,30.0,-4.8,-0.2,4.0,9999.0,9999.0
2019,12,6,2,9999.0,9999.0,172.0,1.9,-12.0,-16.4,30.0,-10.7,0.3,-20.0,9999.0,9999.0
2019,12,6,5,9999.0,9999.0,296.0,2.0,-11.0,-22.4,30.0,-9.8,1.0,-24.0,9999.0,9999.0
2019,12,6,17,9999.0,0.0,317.0,6.8,7.0,-20.1,30.0,-3.3,2.6,-37.0,9999.0,9999.0
2019,12,6,20,9999.0,0.0,292.0,2.6,9.0,-26.2,30.0,-7.6,2.5,-31.0,9999.0,9999.0
2019,12,7,11,9999.0,10.0,334.0,5.9,12.0,-25.8,30.0,-1.8,0.8,6.0,9999.0,9999.0
2019,12,7,17,9999.0,10.0,22.0,8.9,7.0,-26.7,30.0,-2.9,0.4,11.0,9999.0,9999.0
2019,12,8,11,9999.0,0.0,351.0,1.7,8.0,-21.8,30.0,-1.7,0.1,10.0,9999.0,9999.0
2019,12,8,17,9999.0,9999.0,17.0,6.1,4.0,-21.5,30.0,-2.0,0.9,-1.0,9999.0,9999.0
2019,12,9,11,9999.0,0.0,303.0,3.4,3.0,-22.1,30.0,-3.4,-1.7,-31.0,9999.0,9999.0
2019,12,9,23,9999.0,9999.0,16.0,6.4,1.0,-21.5,30.0,-5.9,0.6,-25.0,9999.0,9999.0
2019,12,10,5,9999.0,9999.0,140.0,2.1,-10.0,-21.2,30.0,-9.5,-1.7,-18.0,9999.0,9999.0
2019,12,10,14,9999.0,0.0,3.0,5.2,-15.0,-22.5,30.0,-1.2,-0.2,-11.0,9999.0,9999.0
2019,12,10,17,9999.0,9999.0,1.0,5.2,6.0,-21.6,30.0,-3.4,0.2,-10.0,9999.0,9999.0
2019,12,10,23,9999.0,9999.0,4.0,1.6,1.0,-22.1,30.0,-7.9,-2.0,-13.0,9999.0,9999.0
2019,12,11,2,9999.0,9999.0,331.0,2.3,-2.0,-21.5,30.0,-8.8,0.0,-8.0,9999.0,9999.0
2019,12,11,5,9999.0,9999.0,124.0,2.0,-5.0,-21.0,30.0,-9.3,0.2,-3.0,9999.0,9999.0
2019,12,11,8,9999.0,0.0,243.0,5.2,1.0,-21.3,30.0,-8.9,-0.4,2.0,9999.0,9999.0
2019,12,11,14,9999.0,0.0,146.0,5.8,-20.0,-20.1,30.0,-1.6,-0.4,-5.0,9999.0,9999.0
2019,12,12,14,9999.0,3.0,3.0,6.4,-7.0,-23.5,30.0,-1.6,0.0,-18.0,9999.0,9999.0
2019,12,12,17,9999.0,0.0,322.0,8.5,6.0,-19.8,30.0,-4.4,-0.5,-10.0,9999.0,9999.0
2019,12,13,2,9999.0,9999.0,136.0,2.8,4.0,-22.4,30.0,-8.2,1.0,25.0,9999.0,9999.0
2019,12,13,23,9999.0,9999.0,128.0,4.1,1.0,-18.3,30.0,-7.3,0.3,-10.0,9999.0,9999.0
2019,12,14,2,9999.0,9999.0,40.0,1.4,-13.0,-18.6,30.0,-3.0,5.2,-27.0,9999.0,9999.0
2019,12,14,5,9999.0,9999.0,294.0,1.5,-7.0,-20.4,30.0,-3.1,6.2,-30.0,9999.0,9999.0
2019,12,14,17,9999.0,10.0,168.0,7.7,-4.0,-15.5,29.9,-1.3,0.8,-54.0,9999.0,9999.0
2019,12,14,20,9999.0,10.0,151.0,3.9,9.0,-15.5,30.0,-3.9,2.8,-52.0,9999.0,9999.0
2019,12,14,23,9999.0,9999.0,132.0,1.5,-4.0,-10.2,30.0,-2.4,4.9,-57.0,9999.0,9999.0
2019,12,15,11,9999.0,10.0,176.0,3.2,9.0,-12.2,29.9,-6.9,-9.2,-26.0,9999.0,9999.0
2019,12,15,23,9999.0,9999.0,139.0,2.1,5.0,-12.8,30.0,-10.2,-7.8,28.0,9999.0,9999.0
2019,12,16,8,9999.0,0.0,330.0,6.0,6.0,-14.8,30.0,-13.1,-3.5,46.0,9999.0,9999.0
2019,12,16,17,0.1,10.0,46.0,4.7,8.0,-15.3,30.0,-8.3,1.6,45.0,9999.0,9999.0
2019,12,16,23,0.2,9999.0,317.0,2.8,6.0,-15.9,30.0,-13.9,-3.7,45.0,9999.0,9999.0
2019,12,17,2,9999.0,9999.0,293.0,4.9,-6.0,-15.7,16.7,-13.9,-3.5,37.0,9999.0,9999.0
2019,12,17,5,9999.0,9999.0,309.0,5.0,-2.0,-16.2,25.2,-14.4,-3.6,33.0,9999.0,9999.0
2019,12,17,8,9999.0,10.0,313.0,6.1,4.0,-15.8,6.4,-14.0,-0.9,31.0,9999.0,9999.0
2019,12,17,11,0.1,10.0,314.0,3.8,15.0,-14.8,11.8,-13.1,-2.8,34.0,9999.0,9999.0
2019,12,17,14,0.2,10.0,355.0,6.6,-15.0,-12.8,30.0,-10.8,-5.8,30.0,9999.0,0.0
2019,12,18,14,9999.0,0.0,168.0,3.7,-20.0,-15.9,30.0,-8.7,2.1,-10.0,9999.0,9999.0
2019,12,18,17,9999.0,2.0,355.0,8.2,8.0,-17.8,30.0,-11.2,0.4,-10.0,9999.0,9999.0
2019,12,18,20,0.0,10.0,324.0,6.6,8.0,-17.5,30.0,-15.4,-2.3,-16.0,9999.0,1.1
2019,12,19,8,9999.0,0.0,302.0,2.5,-2.0,-21.1,30.0,-16.9,-1.3,-19.0,9999.0,9999.0
2019,12,19,17,9999.0,4.0,159.0,5.8,2.0,-19.2,30.0,-9.5,1.7,-17.0,9999.0,9999.0
2019,12,19,23,9999.0,9999.0,161.0,5.5,-5.0,-19.5,30.0,-14.7,2.3,-26.0,9999.0,9999.0
2019,12,20,8,9999.0,2.0,33.0,7.1,7.0,-26.5,30.0,-11.1,5.8,-25.0,9999.0,9999.0
2019,12,20,11,9999.0,2.0,315.0,5.5,11.0,-23.3,30.0,-9.3,3.0,-22.0,9999.0,9999.0
2019,12,20,17,9999.0,3.0,1.0,4.1,9.0,-23.9,30.0,-7.7,1.8,-9.0,9999.0,9999.0
2019,12,22,5,9999.0,9999.0,294.0,1.7,-13.0,-27.2,30.0,-8.2,2.8,-23.0,9999.0,9999.0
2019,12,23,23,9999.0,9999.0,24.0,11.8,0.0,-20.4,30.0,-7.5,4.0,14.0,9999.0,9999.0
2019,12,24,5,9999.0,9999.0,269.0,0.9,-9.0,-22.9,30.0,-10.0,-3.7,2.0,9999.0,9999.0
2019,12,24,17,9999.0,2.0,156.0,8.8,-1.0,-18.1,30.0,-5.4,-5.3,-19.0,9999.0,9999.0
2019,12,26,5,9999.0,9999.0,183.0,2.0,-3.0,-25.6,30.0,-17.6,-1.1,51.0,9999.0,9999.0
2019,12,26,8,9999.0,0.0,315.0,4.9,1.0,-27.1,30.0,-16.6,1.9,34.0,9999.0,9999.0
2019,12,28,14,9999.0,0.0,302.0,8.4,-10.0,-26.5,30.0,-3.5,1.5,-34.0,9999.0,9999.0
2019,12,28,23,9999.0,9999.0,334.0,10.4,3.0,-23.1,30.0,-10.9,0.8,-17.0,9999.0,9999.0
2019,12,29,5,9999.0,9999.0,312.0,3.5,3.0,-23.2,30.0,-15.1,-6.8,5.0,9999.0,9999.0
2019,12,29,17,9999.0,10.0,1.0,4.3,18.0,-20.8,30.0,-9.1,-5.5,48.0,9999.0,9999.0
2019,12,30,2,9999.0,9999.0,148.0,5.1,1.0,-21.1,30.0,-14.4,-0.7,79.0,9999.0,9999.0
2019,12,30,5,9999.0,9999.0,158.0,3.6,0.0,-21.6,30.0,-14.3,0.8,76.0,9999.0,9999.0
2019,12,30,8,9999.0,0.0,161.0,2.1,7.0,-21.0,30.0,-12.7,1.2,72.0,9999.0,9999.0
2019,12,30,11,9999.0,0.0,317.0,4.1,11.0,-20.5,30.0,-7.7,-0.5,63.0,9999.0,9999.0
2019,12,30,20,9999.0,0.0,165.0,6.6,5.0,-20.0,30.0,-10.6,-0.3,21.0,9999.0,9999.0
2019,12,31,5,9999.0,9999.0,88.0,1.5,-11.0,-23.9,30.0,-6.1,8.2,-16.0,9999.0,9999.0
2019,12,31,14,9999.0,0.0,337.0,4.8,-17.0,-25.5,30.0,1.9,5.7,-35.0,9999.0,9999.0
2019,12,31,20,9999.0,10.0,152.0,5.9,5.0,-21.8,30.0,-5.8,4.8,-33.0,9999.0,9999.0
2019,12,31,23,9999.0,9999.0,160.0,5.7,-1.0,-21.1,30.0,-6.8,4.6,-28.0,9999.0,9999.0
2020,4,1,2,0.9,9.0,9999.0,0.1,-16.0,-9.7,30.0,-8.6,-2.8,-4.0,9999.0,0.6
2020,4,1,5,0.5,9999.0,164.0,5.1,-13.0,-8.3,30.0,-7.4,-3.1,9.0,9999.0,0.2
2020,4,1,8,0.1,10.0,283.0,2.5,6.0,-9.2,30.0,-8.3,-4.0,11.0,9999.0,0.3
2020,4,1,11,0.7,9.0,151.0,6.2,5.0,-7.1,30.0,-6.3,-5.9,12.0,9999.0,0.5
2020,4,1,14,0.7,9999.0,344.0,3.8,-12.0,-6.2,8.9,-5.5,-4.7,5.0,9999.0,0.2
2020,4,1,17,0.5,10.0,331.0,5.9,-3.0,-7.1,0.6,-6.4,0.4,-11.0,9999.0,9999.0
2020,4,1,20,1.9,10.0,313.0,4.6,13.0,-7.5,30.0,-6.8,0.3,-15.0,9999.0,9999.0
2020,4,1,23,1.7,9.0,147.0,4.3,16.0,-7.2,30.0,-6.5,1.3,-4.0,9999.0,9999.0
2020,4,2,2,0.2,9.0,161.0,2.7,-4.0,-6.9,29.4,-6.4,2.2,8.0,9999.0,9999.0
2020,4,2,5,9999.0,9.0,153.0,1.9,-5.0,-9.0,30.0,-8.1,-0.7,16.0,9999.0,9999.0
2020,4,2,8,9999.0,2.0,293.0,1.5,11.0,-8.4,30.0,-7.6,0.7,21.0,9999.0,9999.0
2020,4,2,11,9999.0,9.0,164.0,3.9,12.0,-7.1,30.0,-6.4,-0.1,28.0,9999.0,9999.0
2020,4,2,14,9999.0,9.0,138.0,4.2,-5.0,-7.5,28.8,-4.2,1.3,35.0,9999.0,9999.0
2020,4,2,17,9999.0,9.0,145.0,3.9,-6.0,-6.5,26.7,-3.9,2.5,32.0,9999.0,9999.0
2020,4,2,20,0.6,10.0,156.0,4.4,10.0,-6.6,12.3,-5.6,1.2,29.0,9999.0,9999.0
2020,4,2,23,0.7,9999.0,144.0,6.7,10.0,-7.1,26.5,-6.0,0.5,23.0,9999.0,9999.0
2020,4,3,2,0.3,9.0,140.0,8.8,-7.0,-8.1,30.0,-6.6,-0.2,20.0,9999.0,9999.0
2020,4,3,5,0.2,9.0,124.0,9.1,-3.0,-10.2,30.0,-6.3,1.8,22.0,9999.0,9999.0
2020,4,3,8,9999.0,9.0,137.0,7.4,9.0,-9.9,30.0,-6.2,1.4,20.0,9999.0,9999.0
2020,4,3,11,9999.0,9.0,129.0,7.0,7.0,-7.7,27.9,-3.9,2.5,15.0,9999.0,9999.0
2020,4,3,14,9999.0,9.0,124.0,6.4,-5.0,-6.2,28.3,-2.5,1.7,15.0,9999.0,9999.0
2020,4,3,17,9999.0,9999.0,125.0,3.4,-2.0,-6.0,30.0,-2.2,1.7,19.0,9999.0,9999.0
2020,4,3,20,0.7,10.0,157.0,1.1,11.0,-4.3,5.5,-3.8,1.8,20.0,9999.0,9999.0
2020,4,3,23,1.5,10.0,139.0,7.2,12.0,-5.5,19.8,-4.5,1.5,22.0,9999.0,9999.0
2020,4,4,2,1.0,10.0,138.0,8.0,-5.0,-6.0,8.8,-5.0,1.6,24.0,9999.0,9999.0
2020,4,4,5,0.2,0.0,141.0,4.9,-6.0,-7.2,30.0,-4.8,1.5,21.0,9999.0,9999.0
2020,4,4,8,9999.0,9999.0,131.0,5.8,8.0,-8.1,30.0,-4.5,1.7,20.0,9999.0,9999.0
2020,4,4,11,9999.0,9999.0,121.0,7.9,-1.0,-7.1,30.0,-1.8,2.1,12.0,9999.0,9999.0
2020,4,4,14,9999.0,9.0,151.0,9.7,-12.0,-6.1,30.0,0.6,3.1,5.0,9999.0,9999.0
2020,4,4,17,9999.0,9.0,92.0,1.6,-5.0,-6.1,30.0,0.8,3.0,2.0,9999.0,9999.0
2020,4,4,20,9999.0,9999.0,2.0,5.2,8.0,-7.0,30.0,-0.6,3.2,-1.0,9999.0,9999.0
2020,4,4,23,0.1,9.0,4.0,6.5,8.0,-6.4,30.0,-1.6,2.9,-5.0,9999.0,9999.0
2020,4,5,2,0.1,2.0,114.0,1.2,-6.0,-6.6,30.0,-2.6,2.4,-6.0,9999.0,9999.0
2020,4,5,5,9999.0,2.0,253.0,2.0,-14.0,-6.7,30.0,-3.7,1.1,-14.0,9999.0,9999.0
2020,4,5,8,9999.0,0.0,170.0,2.9,4.0,-6.5,30.0,-3.7,0.8,-18.0,9999.0,9999.0
2020,4,5,11,9999.0,2.0,177.0,2.7,0.0,-5.8,30.0,1.8,3.6,-17.0,9999.0,9999.0
2020,4,5,14,9999.0,9.0,329.0,4.2,-14.0,-4.5,30.0,2.0,1.4,-19.0,9999.0,9999.0
2020,4,5,17,9999.0,9.0,358.0,6.5,-7.0,-3.2,22.0,0.9,0.1,-21.0,9999.0,9999.0
2020,4,5,20,0.1,10.0,58.0,0.9,16.0,-2.9,30.0,-0.9,-0.3,-13.0,9999.0,9999.0
2020,4,5,23,0.1,9999.0,319.0,1.3,4.0,-4.9,30.0,-2.1,-0.5,-17.0,9999.0,9999.0
2020,4,6,2,9999.0,2.0,244.0,2.3,-4.0,-6.6,30.0,-2.6,0.0,-15.0,9999.0,9999.0
2020,4,6,5,9999.0,2.0,4.0,0.9,-12.0,-7.6,30.0,-2.3,1.4,-13.0,9999.0,9999.0
2020,4,6,8,9999.0,2.0,166.0,1.4,4.0,-6.4,30.0,-1.1,2.6,-13.0,9999.0,9999.0
2020,4,6,11,9999.0,2.0,130.0,7.1,6.0,-4.6,30.0,2.4,0.6,-7.0,9999.0,9999.0
2020,4,6,14,3.9,10.0,333.0,6.0,-8.0,-2.8,30.0,-2.2,-4.2,-1.0,9999.0,9999.0
2020,4,6,17,6.0,9999.0,22.0,5.4,-4.0,-3.6,30.0,-1.9,-2.8,2.0,9999.0,9999.0
2020,4,6,20,2.3,9.0,304.0,1.8,11.0,-4.2,18.5,-3.6,-2.7,-3.0,9999.0,9999.0
2020,4,6,23,0.2,9999.0,318.0,2.2,11.0,-6.7,30.0,-3.6,-1.5,4.0,9999.0,9999.0
2020,4,7,2,9999.0,9.0,288.0,1.9,-7.0,-8.3,30.0,-3.6,-1.0,1.0,9999.0,9999.0
2020,4,7,5,9999.0,9.0,317.0,1.3,-5.0,-9.5,30.0,-4.1,-1.8,8.0,9999.0,9999.0
2020,4,7,8,9999.0,9.0,312.0,1.9,6.0,-12.2,30.0,-4.8,-3.7,10.0,9999.0,9999.0
2020,4,7,11,9999.0,9.0,350.0,6.1,7.0,-12.7,30.0,0.7,-1.7,11.0,9999.0,9999.0
2020,4,7,14,9999.0,9.0,271.0,2.4,-9.0,-14.2,30.0,3.5,5.7,10.0,9999.0,9999.0
2020,4,7,17,9999.0,9999.0,318.0,5.7,-9.0,-14.2,30.0,3.5,5.4,5.0,9999.0,9999.0
2020,4,7,20,9999.0,9999.0,12.0,4.5,7.0,-16.1,30.0,1.3,4.9,1.0,9999.0,9999.0
2020,4,7,23,9999.0,9999.0,262.0,5.6,6.0,-12.7,30.0,-0.4,3.2,-4.0,9999.0,9999.0
2020,4,8,2,9999.0,0.0,271.0,1.9,-2.0,-8.9,30.0,-2.2,1.4,1.0,9999.0,9999.0
2020,4,8,5,9999.0,0.0,288.0,2.2,-14.0,-9.2,30.0,-2.3,1.8,-8.0,9999.0,9999.0
2020,4,8,8,9999.0,0.0,155.0,1.6,1.0,-9.9,30.0,0.1,4.9,-13.0,9999.0,9999.0
2020,4,8,11,9999.0,2.0,5.0,2.8,5.0,-15.7,30.0,4.8,4.1,-15.0,9999.0,9999.0
2020,4,8,14,9999.0,2.0,358.0,7.1,-9.0,-14.4,30.0,6.3,2.8,-15.0,9999.0,9999.0
2020,4,8,17,9999.0,9.0,339.0,6.9,-4.0,-12.3,30.0,5.7,2.2,-10.0,9999.0,9999.0
2020,4,8,20,9999.0,9999.0,355.0,4.4,9.0,-14.8,30.0,2.8,1.5,-8.0,9999.0,9999.0
2020,4,8,23,9999.0,9.0,350.0,8.8,9.0,-17.5,30.0,2.0,2.4,-5.0,9999.0,9999.0
2020,4,9,2,9999.0,9.0,11.0,2.1,-2.0,-16.4,30.0,0.0,2.2,-5.0,9999.0,9999.0
2020,4,9,5,9999.0,0.0,262.0,2.6,-9.0,-14.9,30.0,-1.0,1.3,0.0,9999.0,9999.0
2020,4,9,8,9999.0,2.0,50.0,2.2,0.0,-10.8,30.0,1.0,0.9,-1.0,9999.0,9999.0
2020,4,9,11,9999.0,0.0,249.0,4.7,-2.0,-12.4,30.0,4.6,-0.2,-8.0,9999.0,9999.0
2020,4,9,14,9999.0,9.0,350.0,4.2,-15.0,-9.1,30.0,8.3,2.0,-14.0,9999.0,9999.0
2020,4,9,17,9999.0,9.0,180.0,4.2,-1.0,-8.4,30.0,4.4,-1.3,-11.0,9999.0,9999.0
2020,4,9,20,9999.0,9.0,313.0,0.7,7.0,-9.4,30.0,2.5,-0.3,-13.0,9999.0,9999.0
2020,4,9,23,9999.0,9999.0,5.0,5.3,10.0,-12.5,30.0,1.7,-0.3,-12.0,9999.0,9999.0
2020,4,10,2,9999.0,0.0,355.0,5.1,-3.0,-12.3,30.0,0.7,0.7,-13.0,9999.0,9999.0
2020,4,10,5,9999.0,2.0,356.0,12.3,5.0,-16.4,17.4,-4.5,-3.5,1.0,9999.0,9999.0
2020,4,10,8,9999.0,2.0,359.0,12.5,16.0,-16.6,26.3,-2.9,-3.9,17.0,9999.0,9999.0
2020,4,10,11,9999.0,9.0,360.0,9.4,13.0,-15.5,16.6,-2.1,-6.7,32.0,9999.0,9999.0
2020,4,10,14,9999.0,9999.0,353.0,10.5,1.0,-14.4,16.0,0.4,-7.9,48.0,9999.0,9999.0
2020,4,10,17,9999.0,9999.0,355.0,10.3,0.0,-14.6,29.5,-0.7,-5.1,49.0,9999.0,9999.0
2020,4,10,20,9999.0,9999.0,351.0,8.0,12.0,-14.5,30.0,-3.1,-5.6,54.0,9999.0,9999.0
2020,4,10,23,9999.0,9999.0,8.0,4.7,8.0,-14.8,30.0,-5.0,-6.7,52.0,9999.0,9999.0
2020,4,11,2,9999.0,2.0,255.0,0.8,-6.0,-14.9,30.0,-6.7,-7.4,49.0,9999.0,9999.0
2020,4,11,5,9999.0,0.0,334.0,3.8,-5.0,-13.2,30.0,-7.6,-3.1,39.0,9999.0,9999.0
2020,4,11,8,9999.0,0.0,321.0,3.2,7.0,-13.9,30.0,-6.3,-3.4,30.0,9999.0,9999.0
2020,4,11,11,9999.0,0.0,301.0,4.4,2.0,-13.8,30.0,0.2,2.3,19.0,9999.0,9999.0
2020,4,11,14,9999.0,0.0,346.0,9.3,-7.0,-16.2,29.8,3.5,3.1,11.0,9999.0,9999.0
2020,4,11,17,9999.0,9999.0,352.0,9.5,-6.0,-17.6,30.0,3.3,4.0,5.0,9999.0,9999.0
2020,4,11,20,9999.0,9999.0,26.0,5.0,6.0,-19.1,29.9,-1.1,2.0,-1.0,9999.0,9999.0
2020,4,11,23,9999.0,9999.0,153.0,8.2,4.0,-19.1,30.0,-3.1,1.9,-5.0,9999.0,9999.0
2020,4,12,2,9999.0,0.0,147.0,3.5,-8.0,-17.8,30.0,-5.4,1.3,-7.0,9999.0,9999.0
2020,4,12,5,9999.0,0.0,145.0,3.1,-8.0,-17.5,30.0,-5.7,1.9,-10.0,9999.0,9999.0
2020,4,12,8,9999.0,0.0,157.0,2.5,-1.0,-16.6,30.0,-2.5,3.8,-18.0,9999.0,9999.0
2020,4,12,11,9999.0,9.0,163.0,7.1,1.0,-16.1,28.2,2.5,2.3,-19.0,9999.0,9999.0
2020,4,12,14,9999.0,9999.0,136.0,8.0,-10.0,-17.5,27.9,5.7,2.2,-22.0,9999.0,9999.0
2020,4,12,17,9999.0,9.0,147.0,3.7,-10.0,-18.4,27.1,6.4,3.1,-26.0,9999.0,9999.0
2020,4,12,20,9999.0,9999.0,22.0,7.7,10.0,-17.2,30.0,1.2,2.3,-22.0,9999.0,9999.0
