,Unnamed: 0,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness.1,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
74,74,52674.0,101.96,38.23,1977.0,16.0,4.0,250.0,2.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,4.0,1500.0,-22.1,30.0,0.0,-3.5,9999.0,9999.0,1.0,2.0,0.0,-3.0,2018-03-10 08:00,2018.0,3.0,10.0,8.0
75,75,52674.0,101.96,38.23,1977.0,16.0,2.0,20.0,2.0,9999.0,4.0,0.0,0.0,0.0,9999.0,2.0,2500.0,-20.9,30.0,0.0,9.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-10 11:00,2018.0,3.0,10.0,11.0
76,76,52674.0,101.96,38.23,1977.0,16.0,2.0,70.0,6.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,2.0,600.0,-21.9,30.0,0.0,13.2,9999.0,9999.0,1.0,2.0,3.0,-2.0,2018-03-10 14:00,2018.0,3.0,10.0,14.0
77,77,52674.0,101.96,38.23,1977.0,16.0,3.0,70.0,5.0,9999.0,5.0,0.0,0.0,0.0,9999.0,3.0,600.0,-20.0,30.0,0.0,11.9,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-03-10 17:00,2018.0,3.0,10.0,17.0
78,78,52674.0,101.96,38.23,1977.0,16.0,3.0,180.0,4.0,9999.0,11.0,0.0,0.0,0.0,9999.0,3.0,1500.0,-19.4,30.0,0.0,4.2,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-03-10 20:00,2018.0,3.0,10.0,20.0
79,79,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,5.0,9999.0,9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-19.9,30.0,0.0,3.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-10 23:00,2018.0,3.0,10.0,23.0
80,80,52674.0,101.96,38.23,1977.0,16.0,9.0,180.0,3.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-20.7,30.0,0.0,0.9,9999.0,9999.0,1.0,2.0,5.0,0.0,2018-03-11 02:00,2018.0,3.0,11.0,2.0
81,81,52674.0,101.96,38.23,1977.0,16.0,9.0,160.0,2.0,9999.0,-9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-22.4,30.0,0.0,-2.6,9999.0,9999.0,1.0,2.0,-2.0,0.0,2018-03-11 05:00,2018.0,3.0,11.0,5.0
82,82,52674.0,101.96,38.23,1977.0,16.0,2.0,220.0,4.0,9999.0,9.0,0.0,0.0,0.0,9999.0,2.0,2500.0,-21.2,30.0,0.0,-1.1,9999.0,9999.0,1.0,2.0,2.0,1.0,2018-03-11 08:00,2018.0,3.0,11.0,8.0
83,83,52674.0,101.96,38.23,1977.0,16.0,0.0,20.0,2.0,9999.0,2.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-19.2,30.0,0.0,11.3,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-11 11:00,2018.0,3.0,11.0,11.0
84,84,52674.0,101.96,38.23,1977.0,16.0,0.0,70.0,2.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,0.0,600.0,-24.6,30.0,0.0,14.7,9999.0,9999.0,1.0,2.0,2.0,0.0,2018-03-11 14:00,2018.0,3.0,11.0,14.0
85,85,52674.0,101.96,38.23,1977.0,16.0,0.0,70.0,5.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-22.2,30.0,0.0,15.2,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-03-11 17:00,2018.0,3.0,11.0,17.0
86,86,52674.0,101.96,38.23,1977.0,16.0,0.0,160.0,3.0,9999.0,11.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-20.2,30.0,0.0,6.2,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-03-11 20:00,2018.0,3.0,11.0,20.0
87,87,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,7.0,9999.0,9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-19.4,30.0,0.0,5.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-11 23:00,2018.0,3.0,11.0,23.0
88,88,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,6.0,9999.0,-9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-20.8,30.0,0.0,3.4,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-03-12 02:00,2018.0,3.0,12.0,2.0
89,89,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,3.0,9999.0,-12.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-20.0,30.0,0.0,-0.4,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-03-12 05:00,2018.0,3.0,12.0,5.0
90,90,52674.0,101.96,38.23,1977.0,16.0,5.0,160.0,2.0,9999.0,5.0,0.0,0.0,0.0,9999.0,5.0,2500.0,-21.1,30.0,0.0,-1.0,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-03-12 08:00,2018.0,3.0,12.0,8.0
91,91,52674.0,101.96,38.23,1977.0,16.0,2.0,40.0,1.0,9999.0,5.0,0.0,0.0,0.0,9999.0,2.0,2500.0,-19.6,30.0,0.0,12.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-12 11:00,2018.0,3.0,12.0,11.0
92,92,52674.0,101.96,38.23,1977.0,16.0,0.0,110.0,4.0,9999.0,-18.0,0.0,0.0,0.0,9999.0,0.0,600.0,-20.2,30.0,0.0,15.5,9999.0,9999.0,1.0,2.0,1.0,-2.0,2018-03-12 14:00,2018.0,3.0,12.0,14.0
93,93,52674.0,101.96,38.23,1977.0,16.0,7.0,110.0,6.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,7.0,600.0,-20.6,30.0,0.0,14.9,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-03-12 17:00,2018.0,3.0,12.0,17.0
94,94,52674.0,101.96,38.23,1977.0,16.0,6.0,160.0,2.0,9999.0,19.0,0.0,0.0,0.0,9999.0,6.0,1500.0,-18.5,30.0,0.0,7.2,9999.0,9999.0,1.0,2.0,1.0,-1.0,2018-03-12 20:00,2018.0,3.0,12.0,20.0
95,95,52674.0,101.96,38.23,1977.0,16.0,9.0,270.0,3.0,9999.0,8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-18.2,30.0,0.0,4.7,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-12 23:00,2018.0,3.0,12.0,23.0
96,96,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,2.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-18.5,30.0,0.0,0.7,9999.0,9999.0,1.0,2.0,-3.0,-1.0,2018-03-13 02:00,2018.0,3.0,13.0,2.0
97,97,52674.0,101.96,38.23,1977.0,16.0,9.0,200.0,2.0,9999.0,-14.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-18.9,30.0,0.0,-0.9,9999.0,9999.0,1.0,2.0,-1.0,-1.0,2018-03-13 05:00,2018.0,3.0,13.0,5.0
98,98,52674.0,101.96,38.23,1977.0,16.0,0.0,220.0,4.0,9999.0,2.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-16.5,30.0,0.0,2.5,9999.0,9999.0,1.0,2.0,4.0,-1.0,2018-03-13 08:00,2018.0,3.0,13.0,8.0
99,99,52674.0,101.96,38.23,1977.0,16.0,0.0,320.0,1.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-17.5,30.0,0.0,13.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-13 11:00,2018.0,3.0,13.0,11.0
100,100,52674.0,101.96,38.23,1977.0,16.0,0.0,90.0,2.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-18.8,30.0,0.0,17.3,9999.0,9999.0,1.0,2.0,2.0,-2.0,2018-03-13 14:00,2018.0,3.0,13.0,14.0
101,101,52674.0,101.96,38.23,1977.0,16.0,0.0,40.0,6.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-17.9,29.0,0.0,16.5,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-03-13 17:00,2018.0,3.0,13.0,17.0
102,102,52674.0,101.96,38.23,1977.0,16.0,2.0,160.0,4.0,9999.0,7.0,0.0,0.0,0.0,9999.0,2.0,2500.0,-17.2,30.0,0.0,8.8,9999.0,9999.0,1.0,2.0,2.0,-3.0,2018-03-13 20:00,2018.0,3.0,13.0,20.0
103,103,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,6.0,9999.0,7.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-14.8,30.0,0.0,5.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-13 23:00,2018.0,3.0,13.0,23.0
104,104,52674.0,101.96,38.23,1977.0,16.0,9.0,270.0,4.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-16.4,30.0,0.0,3.2,9999.0,9999.0,1.0,2.0,3.0,-3.0,2018-03-14 02:00,2018.0,3.0,14.0,2.0
105,105,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,6.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-16.4,30.0,0.0,4.6,9999.0,9999.0,1.0,2.0,6.0,-2.0,2018-03-14 05:00,2018.0,3.0,14.0,5.0
106,106,52674.0,101.96,38.23,1977.0,16.0,7.0,220.0,1.0,9999.0,5.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-19.6,30.0,0.0,3.1,9999.0,9999.0,1.0,2.0,1.0,-2.0,2018-03-14 08:00,2018.0,3.0,14.0,8.0
107,107,52674.0,101.96,38.23,1977.0,16.0,7.0,270.0,2.0,9999.0,16.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-18.7,30.0,0.0,13.6,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-14 11:00,2018.0,3.0,14.0,11.0
108,108,52674.0,101.96,38.23,1977.0,16.0,7.0,90.0,7.0,9999.0,-13.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-17.8,29.0,0.0,16.6,9999.0,9999.0,1.0,2.0,-1.0,0.0,2018-03-14 14:00,2018.0,3.0,14.0,14.0
109,109,52674.0,101.96,38.23,1977.0,16.0,7.0,70.0,8.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-16.5,29.0,0.0,14.8,9999.0,9999.0,1.0,2.0,-2.0,0.0,2018-03-14 17:00,2018.0,3.0,14.0,17.0
110,110,52674.0,101.96,38.23,1977.0,16.0,7.0,160.0,2.0,9999.0,28.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-14.3,30.0,0.0,7.8,9999.0,9999.0,1.0,2.0,-1.0,2.0,2018-03-14 20:00,2018.0,3.0,14.0,20.0
111,111,52674.0,101.96,38.23,1977.0,16.0,9.0,70.0,3.0,9999.0,20.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-11.7,30.0,0.0,5.3,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-14 23:00,2018.0,3.0,14.0,23.0
112,112,52674.0,101.96,38.23,1977.0,16.0,9.0,140.0,3.0,9999.0,5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-9.6,17.0,0.0,2.6,9999.0,9999.0,1.0,2.0,-1.0,5.0,2018-03-15 02:00,2018.0,3.0,15.0,2.0
113,113,52674.0,101.96,38.23,1977.0,16.0,9.0,110.0,3.0,9999.0,-10.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-8.0,14.0,0.0,-1.1,9999.0,9999.0,1.0,2.0,-6.0,5.0,2018-03-15 05:00,2018.0,3.0,15.0,5.0
114,114,52674.0,101.96,38.23,1977.0,16.0,7.0,110.0,4.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-8.4,10.0,0.0,-4.2,9999.0,9999.0,1.0,2.0,-7.0,4.0,2018-03-15 08:00,2018.0,3.0,15.0,8.0
115,115,52674.0,101.96,38.23,1977.0,16.0,7.0,70.0,6.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-7.6,9.0,0.0,0.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-15 11:00,2018.0,3.0,15.0,11.0
116,116,52674.0,101.96,38.23,1977.0,16.0,7.0,110.0,10.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-8.0,12.0,0.0,4.0,9999.0,9999.0,1.0,2.0,-13.0,2.0,2018-03-15 14:00,2018.0,3.0,15.0,14.0
117,117,52674.0,101.96,38.23,1977.0,16.0,7.0,110.0,7.0,9999.0,-10.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-8.0,9.0,0.0,5.8,9999.0,9999.0,1.0,2.0,-9.0,1.0,2018-03-15 17:00,2018.0,3.0,15.0,17.0
118,118,52674.0,101.96,38.23,1977.0,16.0,7.0,90.0,7.0,9999.0,7.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-9.6,14.0,0.0,3.3,9999.0,9999.0,1.0,2.0,-5.0,-1.0,2018-03-15 20:00,2018.0,3.0,15.0,20.0
119,119,52674.0,101.96,38.23,1977.0,16.0,9.0,110.0,4.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-10.3,30.0,0.0,-0.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-15 23:00,2018.0,3.0,15.0,23.0
120,120,52674.0,101.96,38.23,1977.0,16.0,9.0,320.0,1.0,9999.0,4.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-13.4,30.0,0.0,0.2,9999.0,9999.0,1.0,2.0,4.0,3.0,2018-03-17 02:00,2018.0,3.0,17.0,2.0
121,121,52674.0,101.96,38.23,1977.0,16.0,9.0,160.0,2.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-13.8,30.0,0.0,-1.4,9999.0,9999.0,1.0,2.0,2.0,5.0,2018-03-17 05:00,2018.0,3.0,17.0,5.0
122,122,52674.0,101.96,38.23,1977.0,16.0,7.0,250.0,2.0,9999.0,9.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-12.4,29.0,0.0,-2.1,9999.0,9999.0,1.0,2.0,1.0,7.0,2018-03-17 08:00,2018.0,3.0,17.0,8.0
123,123,52674.0,101.96,38.23,1977.0,16.0,7.0,90.0,2.0,9999.0,8.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-12.0,11.0,0.0,5.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-17 11:00,2018.0,3.0,17.0,11.0
124,124,52674.0,101.96,38.23,1977.0,16.0,7.0,70.0,5.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-14.4,19.0,0.0,6.3,9999.0,9999.0,1.0,2.0,0.0,7.0,2018-03-17 14:00,2018.0,3.0,17.0,14.0
125,125,52674.0,101.96,38.23,1977.0,16.0,7.0,110.0,3.0,9999.0,7.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-14.7,29.0,0.0,5.9,9999.0,9999.0,1.0,2.0,1.0,6.0,2018-03-17 17:00,2018.0,3.0,17.0,17.0
126,126,52674.0,101.96,38.23,1977.0,16.0,7.0,270.0,1.0,9999.0,21.0,7.0,0.0,0.0,9999.0,7.0,1500.0,-2.5,30.0,0.0,1.5,9999.0,9999.0,1.0,2.0,-2.0,6.0,2018-03-17 20:00,2018.0,3.0,17.0,20.0
127,127,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,3.0,9999.0,0.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-5.8,30.0,0.0,0.3,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-17 23:00,2018.0,3.0,17.0,23.0
128,128,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,5.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-7.1,30.0,0.0,0.8,9999.0,9999.0,1.0,2.0,1.0,3.0,2018-03-18 02:00,2018.0,3.0,18.0,2.0
129,129,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,6.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-8.4,30.0,0.0,-1.1,9999.0,9999.0,1.0,2.0,0.0,3.0,2018-03-18 05:00,2018.0,3.0,18.0,5.0
130,130,52674.0,101.96,38.23,1977.0,16.0,7.0,270.0,3.0,9999.0,10.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-8.5,30.0,0.0,0.9,9999.0,9999.0,1.0,2.0,3.0,3.0,2018-03-18 08:00,2018.0,3.0,18.0,8.0
131,131,52674.0,101.96,38.23,1977.0,16.0,7.0,70.0,3.0,9999.0,7.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-7.5,18.0,0.0,6.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-18 11:00,2018.0,3.0,18.0,11.0
132,132,52674.0,101.96,38.23,1977.0,16.0,7.0,70.0,4.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-9.8,22.0,0.0,6.9,9999.0,9999.0,1.0,2.0,1.0,3.0,2018-03-18 14:00,2018.0,3.0,18.0,14.0
133,133,52674.0,101.96,38.23,1977.0,16.0,7.0,110.0,3.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-11.4,29.0,0.0,6.7,9999.0,9999.0,1.0,2.0,1.0,3.0,2018-03-18 17:00,2018.0,3.0,18.0,17.0
134,134,52674.0,101.96,38.23,1977.0,16.0,7.0,160.0,3.0,9999.0,14.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-11.7,30.0,0.0,3.4,9999.0,9999.0,1.0,2.0,2.0,2.0,2018-03-18 20:00,2018.0,3.0,18.0,20.0
135,135,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,3.0,9999.0,1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-10.7,30.0,0.0,2.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-18 23:00,2018.0,3.0,18.0,23.0
136,136,52674.0,101.96,38.23,1977.0,16.0,9.0,270.0,3.0,9999.0,-12.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-10.5,30.0,0.0,3.1,9999.0,9999.0,1.0,2.0,2.0,1.0,2018-03-19 02:00,2018.0,3.0,19.0,2.0
137,137,52674.0,101.96,38.23,1977.0,16.0,9.0,90.0,1.0,9999.0,-17.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-15.3,30.0,0.0,2.7,9999.0,9999.0,1.0,2.0,4.0,0.0,2018-03-19 05:00,2018.0,3.0,19.0,5.0
138,138,52674.0,101.96,38.23,1977.0,16.0,3.0,140.0,1.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,3.0,2500.0,-15.7,30.0,0.0,-1.6,9999.0,9999.0,1.0,2.0,-3.0,-2.0,2018-03-19 08:00,2018.0,3.0,19.0,8.0
139,139,52674.0,101.96,38.23,1977.0,16.0,2.0,90.0,4.0,9999.0,-14.0,0.0,0.0,0.0,9999.0,2.0,1500.0,-11.2,27.0,0.0,8.7,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-19 11:00,2018.0,3.0,19.0,11.0
140,140,52674.0,101.96,38.23,1977.0,16.0,7.0,320.0,10.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-14.2,4.5,7.0,8.8,9999.0,9999.0,1.0,2.0,2.0,-3.0,2018-03-19 14:00,2018.0,3.0,19.0,14.0
141,141,52674.0,101.96,38.23,1977.0,16.0,7.0,320.0,8.0,9999.0,34.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-9.3,8.0,7.0,3.6,9999.0,9999.0,1.0,2.0,-3.0,0.0,2018-03-19 17:00,2018.0,3.0,19.0,17.0
142,142,52674.0,101.96,38.23,1977.0,16.0,7.0,250.0,6.0,9999.0,26.0,7.0,0.0,0.2,9999.0,7.0,1500.0,-3.3,15.0,68.0,-0.4,9999.0,9999.0,1.0,2.0,-4.0,2.0,2018-03-19 20:00,2018.0,3.0,19.0,20.0
143,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-19 23:00,2018.0,3.0,19.0,23.0
144,144,52674.0,101.96,38.23,1977.0,16.0,9.0,200.0,3.0,9999.0,-15.0,0.0,0.0,0.1,9999.0,9999.0,9999.0,-10.9,12.0,0.0,-5.0,9999.0,9999.0,1.0,2.0,-8.0,1.0,2018-03-20 02:00,2018.0,3.0,20.0,2.0
145,145,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,5.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-12.5,20.0,0.0,-5.9,9999.0,9999.0,1.0,2.0,-9.0,2.0,2018-03-20 05:00,2018.0,3.0,20.0,5.0
146,146,52674.0,101.96,38.23,1977.0,16.0,5.0,220.0,4.0,9999.0,1.0,0.0,0.0,9999.0,9999.0,5.0,2500.0,-14.5,30.0,0.0,-3.8,9999.0,9999.0,1.0,2.0,-2.0,2.0,2018-03-20 08:00,2018.0,3.0,20.0,8.0
147,147,52674.0,101.96,38.23,1977.0,16.0,6.0,340.0,2.0,9999.0,8.0,0.0,0.0,0.0,9999.0,6.0,2500.0,-13.3,18.0,0.0,6.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-20 11:00,2018.0,3.0,20.0,11.0
148,148,52674.0,101.96,38.23,1977.0,16.0,7.0,290.0,12.0,9999.0,0.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-19.5,29.0,0.0,8.2,9999.0,9999.0,1.0,2.0,-1.0,5.0,2018-03-20 14:00,2018.0,3.0,20.0,14.0
149,149,52674.0,101.96,38.23,1977.0,16.0,7.0,320.0,11.0,9999.0,0.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-11.9,16.0,0.0,6.7,9999.0,9999.0,1.0,2.0,3.0,1.0,2018-03-20 17:00,2018.0,3.0,20.0,17.0
150,150,52674.0,101.96,38.23,1977.0,16.0,7.0,290.0,6.0,9999.0,15.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-9.8,30.0,0.0,5.1,9999.0,9999.0,1.0,2.0,6.0,0.0,2018-03-20 20:00,2018.0,3.0,20.0,20.0
151,151,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,5.0,9999.0,11.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-11.4,30.0,0.0,0.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-20 23:00,2018.0,3.0,20.0,23.0
152,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-21 02:00,2018.0,3.0,21.0,2.0
153,153,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,5.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-12.8,30.0,0.0,1.3,9999.0,9999.0,1.0,2.0,7.0,1.0,2018-03-21 05:00,2018.0,3.0,21.0,5.0
154,154,52674.0,101.96,38.23,1977.0,16.0,7.0,270.0,5.0,9999.0,5.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-10.9,30.0,0.0,3.4,9999.0,9999.0,1.0,2.0,7.0,1.0,2018-03-21 08:00,2018.0,3.0,21.0,8.0
155,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-21 11:00,2018.0,3.0,21.0,11.0
156,156,52674.0,101.96,38.23,1977.0,16.0,6.0,320.0,10.0,9999.0,-12.0,0.0,0.0,0.0,9999.0,6.0,600.0,-11.8,30.0,0.0,10.9,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-03-21 14:00,2018.0,3.0,21.0,14.0
157,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-21 17:00,2018.0,3.0,21.0,17.0
158,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-21 20:00,2018.0,3.0,21.0,20.0
159,159,52674.0,101.96,38.23,1977.0,16.0,9.0,290.0,2.0,9999.0,10.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-11.7,30.0,0.0,1.7,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-21 23:00,2018.0,3.0,21.0,23.0
160,160,52674.0,101.96,38.23,1977.0,16.0,9.0,160.0,3.0,9999.0,-14.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-11.8,30.0,0.0,-1.5,9999.0,9999.0,1.0,2.0,-1.0,-3.0,2018-03-22 02:00,2018.0,3.0,22.0,2.0
161,161,52674.0,101.96,38.23,1977.0,16.0,9.0,200.0,5.0,9999.0,-18.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-14.8,30.0,0.0,-4.2,9999.0,9999.0,1.0,2.0,-6.0,-3.0,2018-03-22 05:00,2018.0,3.0,22.0,5.0
162,162,52674.0,101.96,38.23,1977.0,16.0,2.0,160.0,2.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,2.0,2500.0,-13.7,30.0,0.0,-1.6,9999.0,9999.0,1.0,2.0,-5.0,-4.0,2018-03-22 08:00,2018.0,3.0,22.0,8.0
163,163,52674.0,101.96,38.23,1977.0,16.0,0.0,140.0,1.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-21.1,30.0,0.0,10.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-22 11:00,2018.0,3.0,22.0,11.0
164,164,52674.0,101.96,38.23,1977.0,16.0,0.0,40.0,3.0,9999.0,-15.0,0.0,0.0,0.0,9999.0,0.0,600.0,-19.3,30.0,0.0,12.8,9999.0,9999.0,1.0,2.0,2.0,-5.0,2018-03-22 14:00,2018.0,3.0,22.0,14.0
165,165,52674.0,101.96,38.23,1977.0,16.0,5.0,70.0,6.0,9999.0,-10.0,0.0,0.0,0.0,9999.0,5.0,2500.0,-14.3,30.0,0.0,13.5,9999.0,9999.0,1.0,2.0,2.0,-4.0,2018-03-22 17:00,2018.0,3.0,22.0,17.0
166,166,52674.0,101.96,38.23,1977.0,16.0,3.0,180.0,3.0,9999.0,17.0,0.0,0.0,0.0,9999.0,3.0,2500.0,-17.8,30.0,0.0,6.1,9999.0,9999.0,1.0,2.0,-1.0,-4.0,2018-03-22 20:00,2018.0,3.0,22.0,20.0
167,167,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,5.0,9999.0,12.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-14.2,30.0,0.0,8.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-03-22 23:00,2018.0,3.0,22.0,23.0
