,Date,W1,W2,W3,W4
423,2020-06-27,530.090782122905,,180.6734104046243,483.0590582601756
424,2020-06-28,436.1707487753674,,255.1498829039813,325.6672661870504
425,2020-06-29,399.6390243902439,,267.1396648044692,394.9493433395872
426,2020-06-30,860.4601955307263,,445.4171364148816,457.565251572327
427,2020-07-01,703.2348432055749,,297.3728813559322,407.251902587519
428,2020-07-02,934.0084507042253,,497.6626794258373,641.7757352941177
429,2020-07-03,625.9477351916377,,336.8900883218842,422.9678483099753
430,2020-07-04,804.9797486033519,,365.9636363636363,497.6104783599089
431,2020-07-05,783.7349650349651,,319.3013993541442,643.0795454545455
432,2020-07-06,595.8461002785515,,282.2033118675253,523.4376068376068
433,2020-07-07,543.0312934631432,,198.8711217183771,659.4144
434,2020-07-08,535.0555165144062,,210.0352303523035,437.751873438801
435,2020-07-09,989.000700280112,,409.2398331595412,435.1180781758958
436,2020-07-10,691.0175192711984,,387.1605113636364,539.1695865451998
437,2020-07-11,652.4608391608392,,230.1940928270042,518.3265734265734
438,2020-07-12,734.0021008403361,,307.694054054054,541.3715885234429
439,2020-07-13,581.0411436541144,,372.6996557659209,321.8270995059986
440,2020-07-14,874.7658536585366,,313.9223194748359,560.8410041841004
441,2020-07-15,708.9136490250696,,322.9005128205128,485.5051851851852
442,2020-07-16,761.9811977715877,,196.0217821782178,475.0633263743911
443,2020-07-17,735.6036287508723,,339.0526729559749,512.6966858789625
444,2020-07-18,596.8118466898954,,121.2258687258687,356.6617852161785
445,2020-07-19,792.0118384401114,,343.2721791559001,580.3312456506611
446,2020-07-20,552.7712691771269,,143.384550797649,410.5794979079498
447,2020-07-21,609.0156393744251,,291.0269121813031,407.7200736648251
448,2020-07-22,674.1593597773139,,333.9984779299848,510.1836587129429
449,2020-07-23,697.5858938547486,636.9444444444445,142.4970414201183,492.5017470300489
450,2020-07-24,650.2934782608696,688.7221770917953,86.78427205100957,489.5379008746356
451,2020-07-25,525.1145467322558,722.4771929824561,189.3125996810207,370.407299270073
452,2020-07-26,371.788850174216,501.5818815331011,111.1412520064205,261.3718309859155
453,2020-07-27,840.5899581589958,791.6764295676429,444.7797062750334,405.8702023726448
454,2020-07-28,503.2939521800282,600.8509887005649,238.2051482059282,339.3858046380885
455,2020-07-29,671.2873160476524,761.0449122807017,273.2200902934537,515.758064516129
456,2020-07-30,838.0935754189944,878.7267645003494,396.6941649899396,530.4567039106146
457,2020-07-31,773.2741477272727,817.9504666188084,402.9247311827957,484.7868852459017
458,2020-08-01,834.1167016072676,909.8738612473721,426.5318930041152,471.4034965034965
459,2020-08-02,581.8729050279329,687.0803633822502,401.8360655737705,387.0500362581581
460,2020-08-03,761.7690160502442,855.5960866526905,237.0696107784431,566.6873691556176
461,2020-08-04,893.2177250523378,914.976971388695,274.4994663820705,526.1397415185784
462,2020-08-05,916.6757894736842,795.2759831460675,427.5578747628084,496.7373304782298
463,2020-08-06,698.9198606271777,623.9783821478383,232.5298804780876,371.408362369338
464,2020-08-07,826.2985283812193,742.4873949579832,355.03216374269,380.2985283812193
465,2020-08-08,1045.356846473029,1044.149377593361,415.9376053962901,706.6915629322268
466,2020-08-09,1090.240055826936,1006.665502793296,481.8761742100768,681.4923184357542
467,2020-08-10,813.4142259414226,999.7344947735191,270.6457085828343,742.0209059233449
468,2020-08-11,673.7073170731708,631.8620209059234,236.8364140480591,413.5526132404181
469,2020-08-12,543.2576815642458,780.8632240055827,247.9651063829787,417.8819832402235
470,2020-08-13,948.5728222996515,852.9776380153738,391.8537170263789,599.8298465829847
471,2020-08-14,729.6878491620112,815.7185754189944,200.3177496038035,531.5058565153734
472,2020-08-15,316.5736325385694,576.0827489481065,203.8183229813665,302.1669004207574
473,2020-08-16,502.7827298050139,697.284122562674,25.16573705179283,537.8810732414794
474,2020-08-17,728.9046624913013,699.7381615598886,237.9359642591214,392.1103988603988
475,2020-08-18,727.9633286318759,732.1738826815642,351.7329545454546,414.5977653631285
476,2020-08-19,858.8626489138052,873.2971468336813,435.217987804878,556.7726300784034
477,2020-08-20,505.2794425087108,578.3807531380753,109.8797250859106,388.3398550724638
478,2020-08-21,497.5656424581006,492.0824022346368,96.35241730279898,336.757790368272
479,2020-08-22,769.0435729847494,874.0697167755991,256.2015113350126,596.072621641249
480,2020-08-23,367.5779175401817,535.9412997903564,109.562125748503,294.8062937062937
481,2020-08-24,1077.914285714286,948.1902439024391,478.9491790461298,527.6638772663878
482,2020-08-25,996.4961618981158,778.2337752965806,432.651320754717,391.9811584089323
483,2020-08-26,1146.470711297071,1090.937282229965,479.5577926920209,765.8668989547039
484,2020-08-27,637.6648083623693,716.259052924791,256.4116296863045,490.201393728223
485,2020-08-28,461.9714484679666,692.216573816156,152.5430029154519,568.7869080779944
486,2020-08-29,218.6778242677824,706.4062717770034,226.1720807726076,493.580487804878
487,2020-08-30,784.4930264993027,692.2432055749128,197.7564885496183,493.2482566248257
488,2020-08-31,551.6196105702364,549.6050069541029,350.9156151419558,366.5041724617524
489,2020-09-01,293.5825783972126,457.5062761506276,123.3125493291239,237.4174216027875
490,2020-09-02,770.8299651567944,788.6090592334494,281.3240740740741,538.7418419144308
491,2020-09-03,764.617106314948,776.6626698641087,241.7928251121076,555.6163069544365
492,2020-09-04,759.8914405010438,675.9137091162144,247.7057851239669,466.9276270006959
493,2020-09-05,981.2922755741128,965.2421711899791,315.061767005473,574.9366736256089
494,2020-09-06,927.8043175487466,867.1176880222841,401.5206136145733,527.4554317548747
495,2020-09-07,536.4470752089137,623.6228253305497,141.1424847958297,410.2885789014821
496,2020-09-08,515.2351709699931,581.497210599721,209.2286947141316,434.4407252440725
497,2020-09-09,492.4871259568546,597.3175487465181,158.5440289505428,372.2703101920237
498,2020-09-10,607.8988136775995,663.0370370370371,342.9414141414142,445.6198462613557
499,2020-09-11,533.9163179916318,528.1742160278745,151.5809045226131,358.8885017421603
500,2020-09-12,498.8036211699164,570.049442896936,207.2088316467341,320.508356545961
501,2020-09-13,824.219262295082,736.0441025641026,69.36867469879518,454.1690573770492
502,2020-09-14,494.6425087108014,548.4641114982578,261.1567369385884,345.1198606271777
503,2020-09-15,757.2541782729805,815.819512195122,350.8451001053741,541.2300699300699
504,2020-09-16,578.6232590529248,634.8795264623956,302.5922330097088,400.8286908077994
505,2020-09-17,741.7967988865693,771.3326374391092,313.9592920353982,516.1888317413667
506,2020-09-18,568.5278551532033,687.0703832752613,307.9450441609421,487.6225626740947
507,2020-09-19,564.5800835654596,601.2186629526462,300.3359273670558,481.6866295264624
508,2020-09-20,570.8884239888424,457.2866108786611,341.8048048048048,380.8772663877266
509,2020-09-21,722.4554937413074,739.9972183588317,216.6862265688672,558.0869262865091
510,2020-09-22,683.080027835769,895.080723729993,54.05139186295503,746.1997216423104
